2026-02-04T18:41:43.536969Z	  497 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ where patient0_.voided=0
2026-02-04T18:41:51.248629Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='App: kenyaemr.openmrs3ServiceQueueShortcut'
2026-02-04T18:41:51.248766Z	  496 Query	commit
2026-02-04T18:41:51.248841Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='App: kenyaemr.prep'
2026-02-04T18:41:51.248994Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='App: kenyaemr.intake'
2026-02-04T18:41:51.249175Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='App: facilityreporting.facilityReporting.air'
2026-02-04T18:41:51.249385Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='App: kenyadq.dataManager'
2026-02-04T18:41:51.249529Z	  496 Query	set session transaction read write
2026-02-04T18:41:51.249610Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='App: kenyadq.dataQuality'
2026-02-04T18:41:51.249742Z	  496 Query	SET autocommit=1
2026-02-04T18:41:51.249811Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Cohort Builder'
2026-02-04T18:41:51.249964Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Concept Stop Words'
2026-02-04T18:41:51.250117Z	  496 Query	SET autocommit=0
2026-02-04T18:41:51.250188Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Orders'
2026-02-04T18:41:51.250338Z	  496 Query	set session transaction read only
2026-02-04T18:41:51.250416Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Community Pharmacy'
2026-02-04T18:41:51.250541Z	  496 Query	SET autocommit=0
2026-02-04T18:41:51.250601Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Billing'
2026-02-04T18:41:51.250748Z	  496 Query	commit
2026-02-04T18:41:51.250815Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Care Settings'
2026-02-04T18:41:51.250991Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: dispensing.create.dispense'
2026-02-04T18:41:51.251180Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Alerts'
2026-02-04T18:41:51.251317Z	  496 Query	set session transaction read write
2026-02-04T18:41:51.251385Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='List Groovy Scripts'
2026-02-04T18:41:51.251510Z	  496 Query	SET autocommit=1
2026-02-04T18:41:51.251588Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Edit Observations'
2026-02-04T18:41:51.251814Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Edit Notes'
2026-02-04T18:41:51.252113Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Provider Attribute Types'
2026-02-04T18:41:51.252392Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Dimension Definitions'
2026-02-04T18:41:51.252626Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Cashier Metadata'
2026-02-04T18:41:51.252758Z	  505 Query	select this_.serialized_object_id as serializ1_225_0_, this_.uuid as uuid2_225_0_, this_.name as name3_225_0_, this_.description as descript4_225_0_, this_.type as type5_225_0_, this_.subtype as subtype6_225_0_, this_.serialization_class as serializ7_225_0_, this_.serialized_data as serializ8_225_0_, this_.date_created as date_cre9_225_0_, this_.date_changed as date_ch10_225_0_, this_.retired as retired11_225_0_, this_.date_retired as date_re12_225_0_, this_.retire_reason as retire_13_225_0_, this_.creator as creator14_225_0_, this_.changed_by as changed15_225_0_, this_.retired_by as retired16_225_0_ from serialized_object this_ where this_.uuid='a66bf454-2a11-4e51-b28d-3d7ece76aa13'
2026-02-04T18:41:51.252845Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Encounter Roles'
2026-02-04T18:41:51.253350Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Locations'
2026-02-04T18:41:51.253717Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Admission Locations'
2026-02-04T18:41:51.253996Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Edit Bed Tags'
2026-02-04T18:41:51.254253Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Unpublished Forms'
2026-02-04T18:41:51.254591Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Import Spreadsheet Import Template'
2026-02-04T18:41:51.254917Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Run Reports'
2026-02-04T18:41:51.255235Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Address Hierarchy'
2026-02-04T18:41:51.255444Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Scheduler'
2026-02-04T18:41:51.255651Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Token Registrations'
2026-02-04T18:41:51.255874Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Order Types'
2026-02-04T18:41:51.256080Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Concept Map Types'
2026-02-04T18:41:51.256291Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Appointments Settings'
2026-02-04T18:41:51.256488Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='List Spreadsheet Import Template'
2026-02-04T18:41:51.256664Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='ByPass Data Filters'
2026-02-04T18:41:51.256829Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Add Problems'
2026-02-04T18:41:51.257004Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Edit Beds'
2026-02-04T18:41:51.257161Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: dispensing.create.dispense.allowSubstitutions'
2026-02-04T18:41:51.257333Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Report Objects'
2026-02-04T18:41:51.257493Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Location Tags'
2026-02-04T18:41:51.257642Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Order Sets'
2026-02-04T18:41:51.257789Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Concept Sources'
2026-02-04T18:41:51.257940Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Encounter Types'
2026-02-04T18:41:51.258085Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Forms'
2026-02-04T18:41:51.258228Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Edit Patient Identifiers'
2026-02-04T18:41:51.258384Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Jasper Reports'
2026-02-04T18:41:51.258529Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Appointment Types'
2026-02-04T18:41:51.258694Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Add Observations'
2026-02-04T18:41:51.258842Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View HL7 Inbound Archive'
2026-02-04T18:41:51.258997Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage OWA'
2026-02-04T18:41:51.259144Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Indicator Definitions'
2026-02-04T18:41:51.259291Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3 : View Mortuary Compartments'
2026-02-04T18:41:51.259438Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Bed Management'
2026-02-04T18:41:51.259640Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Update Appointment Status'
2026-02-04T18:41:51.259826Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Adjust Cashier Bills'
2026-02-04T18:41:51.260021Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Concept Map Types'
2026-02-04T18:41:51.260225Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: appointmentschedulingui.viewConfidential'
2026-02-04T18:41:51.260425Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3 : Process Mortuary Payments'
2026-02-04T18:41:51.260614Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Appointment Services'
2026-02-04T18:41:51.260999Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='o3 : View Mortuary Records'
2026-02-04T18:41:51.261172Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Dispensing'
2026-02-04T18:41:51.261345Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Rule Definitions'
2026-02-04T18:41:51.261496Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Add Concept Proposals'
2026-02-04T18:41:51.261698Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Location Attribute Types'
2026-02-04T18:41:51.261852Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Squeezing Appointments'
2026-02-04T18:41:51.262003Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Vitals and Biometrics'
2026-02-04T18:41:51.262152Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Cashier Bills'
2026-02-04T18:41:51.262301Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Cashier Bills'
2026-02-04T18:41:51.262452Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Edit Medication Dispense'
2026-02-04T18:41:51.262626Z	  496 Query	SET autocommit=0
2026-02-04T18:41:51.262754Z	  496 Query	set session transaction read only
2026-02-04T18:41:51.262849Z	  496 Query	SET autocommit=0
2026-02-04T18:41:51.262965Z	  496 Query	commit
2026-02-04T18:41:51.263216Z	  496 Query	set session transaction read write
2026-02-04T18:41:51.263302Z	  496 Query	SET autocommit=1
2026-02-04T18:41:51.263542Z	  496 Query	SET autocommit=0
2026-02-04T18:41:51.263573Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Get Queues'
2026-02-04T18:41:51.263623Z	  496 Query	set session transaction read only
2026-02-04T18:41:51.263695Z	  496 Query	SET autocommit=0
2026-02-04T18:41:51.263808Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Stocks'
2026-02-04T18:41:51.263996Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Edit Concept Proposals'
2026-02-04T18:41:51.264246Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Labour And Delivery'
2026-02-04T18:41:51.264663Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: dispensing.edit.dispense'
2026-02-04T18:41:51.265289Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Relationship Types'
2026-02-04T18:41:51.265847Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Navigation Menu'
2026-02-04T18:41:51.266298Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Field Types'
2026-02-04T18:41:51.266629Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Default Tracing'
2026-02-04T18:41:51.266698Z	  496 Query	commit
2026-02-04T18:41:51.266964Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Add HL7 Inbound Exception'
2026-02-04T18:41:51.267050Z	  496 Query	set session transaction read write
2026-02-04T18:41:51.267196Z	  496 Query	SET autocommit=1
2026-02-04T18:41:51.267319Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage RESTWS'
2026-02-04T18:41:51.267367Z	  504 Query	SET autocommit=0
2026-02-04T18:41:51.267466Z	  504 Query	set session transaction read only
2026-02-04T18:41:51.267551Z	  504 Query	SET autocommit=0
2026-02-04T18:41:51.267572Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: stockmanagement.stockItems.dispense'
2026-02-04T18:41:51.267669Z	  504 Query	commit
2026-02-04T18:41:51.267928Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: stockmanagement.userRoleScopes.mutate'
2026-02-04T18:41:51.267994Z	  504 Query	set session transaction read write
2026-02-04T18:41:51.268124Z	  504 Query	SET autocommit=1
2026-02-04T18:41:51.268357Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Reset Appointment Status'
2026-02-04T18:41:51.268849Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Cashier Timesheets'
2026-02-04T18:41:51.269165Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Patient Chart Appointments'
2026-02-04T18:41:51.269375Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Refund Money'
2026-02-04T18:41:51.269573Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Edit Patients'
2026-02-04T18:41:51.269631Z	  504 Query	SET autocommit=0
2026-02-04T18:41:51.269730Z	  504 Query	set session transaction read only
2026-02-04T18:41:51.269766Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Appointments Blocks'
2026-02-04T18:41:51.269812Z	  504 Query	SET autocommit=0
2026-02-04T18:41:51.269910Z	  504 Query	commit
2026-02-04T18:41:51.269940Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Remove Allergies'
2026-02-04T18:41:51.270111Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Cashier Timesheets'
2026-02-04T18:41:51.270170Z	  504 Query	set session transaction read write
2026-02-04T18:41:51.270282Z	  504 Query	SET autocommit=1
2026-02-04T18:41:51.270405Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Visit Attribute Types'
2026-02-04T18:41:51.270463Z	  504 Query	SET autocommit=0
2026-02-04T18:41:51.270544Z	  504 Query	set session transaction read only
2026-02-04T18:41:51.270618Z	  504 Query	SET autocommit=0
2026-02-04T18:41:51.270632Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: Manage Cashier Metadata'
2026-02-04T18:41:51.270794Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View MCH'
2026-02-04T18:41:51.271631Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Task: Adjust Cashier Bills'
2026-02-04T18:41:51.273009Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Reports'
2026-02-04T18:41:51.273598Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Generate Batch of Identifiers'
2026-02-04T18:41:51.273722Z	  504 Query	commit
2026-02-04T18:41:51.273955Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Appointment Services'
2026-02-04T18:41:51.274024Z	  504 Query	set session transaction read write
2026-02-04T18:41:51.274132Z	  504 Query	SET autocommit=1
2026-02-04T18:41:51.274228Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Reports'
2026-02-04T18:41:51.274284Z	  496 Query	SET autocommit=0
2026-02-04T18:41:51.274375Z	  496 Query	set session transaction read only
2026-02-04T18:41:51.274477Z	  496 Query	SET autocommit=0
2026-02-04T18:41:51.274507Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Global Properties'
2026-02-04T18:41:51.274579Z	  496 Query	commit
2026-02-04T18:41:51.274780Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Add Patient Programs'
2026-02-04T18:41:51.274848Z	  496 Query	set session transaction read write
2026-02-04T18:41:51.274984Z	  496 Query	SET autocommit=1
2026-02-04T18:41:51.275125Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Allergies'
2026-02-04T18:41:51.275307Z	  496 Query	SET autocommit=0
2026-02-04T18:41:51.275329Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Global Properties'
2026-02-04T18:41:51.275387Z	  496 Query	set session transaction read only
2026-02-04T18:41:51.275459Z	  496 Query	SET autocommit=0
2026-02-04T18:41:51.275553Z	  496 Query	commit
2026-02-04T18:41:51.275553Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='View Concept Sources'
2026-02-04T18:41:51.275790Z	  503 Query	select privilege0_.privilege as privileg1_196_0_, privilege0_.uuid as uuid2_196_0_, privilege0_.description as descript3_196_0_ from privilege privilege0_ where privilege0_.privilege='Manage Encounter Types'
2026-02-04T18:41:51.275861Z	  496 Query	set session transaction read write
2026-02-04T18:41:51.276003Z	  496 Query	SET autocommit=1
