
2026-02-07T20:56:52.304685Z	 2554 Query	select patient0_.patient_id as col_0_0_ from patient patient0_ where patient0_.voided=0
2026-02-07T20:56:59.041127Z	 2554 Query	select this_.id as id1_130_0_, this_.uuid as uuid2_130_0_, this_.manifest_id as manifest3_130_0_, this_.order_id as order_id4_130_0_, this_.sample_type as sample_t5_130_0_, this_.payload as payload6_130_0_, this_.date_sent as date_sen7_130_0_, this_.status as status8_130_0_, this_.result as result9_130_0_, this_.result_date as result_10_130_0_, this_.sample_collection_date as sample_11_130_0_, this_.sample_separation_date as sample_12_130_0_, this_.last_status_check_date as last_st13_130_0_, this_.date_sample_received as date_sa14_130_0_, this_.date_sample_tested as date_sa15_130_0_, this_.results_pulled_date as results16_130_0_, this_.results_dispatch_date as results17_130_0_, this_.order_type as order_t18_130_0_, this_.batch_number as batch_n19_130_0_, this_.date_created as date_cr20_130_0_, this_.voided as voided21_130_0_, this_.date_voided as date_vo22_130_0_, this_.voided_reason as voided_23_130_0_ from kenyaemr_order_entry_lab_manifest_order this_ where this_.manifest_id=684 and this_.status in ('Incomplete', 'Sent') and this_.voided=0 order by this_.id asc
2026-02-07T20:56:59.042448Z	 2554 Query	select this_.id as id1_130_0_, this_.uuid as uuid2_130_0_, this_.manifest_id as manifest3_130_0_, this_.order_id as order_id4_130_0_, this_.sample_type as sample_t5_130_0_, this_.payload as payload6_130_0_, this_.date_sent as date_sen7_130_0_, this_.status as status8_130_0_, this_.result as result9_130_0_, this_.result_date as result_10_130_0_, this_.sample_collection_date as sample_11_130_0_, this_.sample_separation_date as sample_12_130_0_, this_.last_status_check_date as last_st13_130_0_, this_.date_sample_received as date_sa14_130_0_, this_.date_sample_tested as date_sa15_130_0_, this_.results_pulled_date as results16_130_0_, this_.results_dispatch_date as results17_130_0_, this_.order_type as order_t18_130_0_, this_.batch_number as batch_n19_130_0_, this_.date_created as date_cr20_130_0_, this_.voided as voided21_130_0_, this_.date_voided as date_vo22_130_0_, this_.voided_reason as voided_23_130_0_ from kenyaemr_order_entry_lab_manifest_order this_ where this_.manifest_id=672 and this_.status in ('Incomplete', 'Sent') and this_.voided=0 order by this_.id asc
2026-02-07T20:56:59.043761Z	 2554 Query	select this_.id as id1_130_0_, this_.uuid as uuid2_130_0_, this_.manifest_id as manifest3_130_0_, this_.order_id as order_id4_130_0_, this_.sample_type as sample_t5_130_0_, this_.payload as payload6_130_0_, this_.date_sent as date_sen7_130_0_, this_.status as status8_130_0_, this_.result as result9_130_0_, this_.result_date as result_10_130_0_, this_.sample_collection_date as sample_11_130_0_, this_.sample_separation_date as sample_12_130_0_, this_.last_status_check_date as last_st13_130_0_, this_.date_sample_received as date_sa14_130_0_, this_.date_sample_tested as date_sa15_130_0_, this_.results_pulled_date as results16_130_0_, this_.results_dispatch_date as results17_130_0_, this_.order_type as order_t18_130_0_, this_.batch_number as batch_n19_130_0_, this_.date_created as date_cr20_130_0_, this_.voided as voided21_130_0_, this_.date_voided as date_vo22_130_0_, this_.voided_reason as voided_23_130_0_ from kenyaemr_order_entry_lab_manifest_order this_ where this_.manifest_id=671 and this_.status in ('Incomplete', 'Sent') and this_.voided=0 order by this_.id asc
2026-02-07T20:56:59.045085Z	 2554 Query	select this_.id as id1_130_0_, this_.uuid as uuid2_130_0_, this_.manifest_id as manifest3_130_0_, this_.order_id as order_id4_130_0_, this_.sample_type as sample_t5_130_0_, this_.payload as payload6_130_0_, this_.date_sent as date_sen7_130_0_, this_.status as status8_130_0_, this_.result as result9_130_0_, this_.result_date as result_10_130_0_, this_.sample_collection_date as sample_11_130_0_, this_.sample_separation_date as sample_12_130_0_, this_.last_status_check_date as last_st13_130_0_, this_.date_sample_received as date_sa14_130_0_, this_.date_sample_tested as date_sa15_130_0_, this_.results_pulled_date as results16_130_0_, this_.results_dispatch_date as results17_130_0_, this_.order_type as order_t18_130_0_, this_.batch_number as batch_n19_130_0_, this_.date_created as date_cr20_130_0_, this_.voided as voided21_130_0_, this_.date_voided as date_vo22_130_0_, this_.voided_reason as voided_23_130_0_ from kenyaemr_order_entry_lab_manifest_order this_ where this_.manifest_id=670 and this_.status in ('Incomplete', 'Sent') and this_.voided=0 order by this_.id asc
2026-02-07T20:56:59.046486Z	 2564 Query	select this_.id as id1_130_0_, this_.uuid as uuid2_130_0_, this_.manifest_id as manifest3_130_0_, this_.order_id as order_id4_130_0_, this_.sample_type as sample_t5_130_0_, this_.payload as payload6_130_0_, this_.date_sent as date_sen7_130_0_, this_.status as status8_130_0_, this_.result as result9_130_0_, this_.result_date as result_10_130_0_, this_.sample_collection_date as sample_11_130_0_, this_.sample_separation_date as sample_12_130_0_, this_.last_status_check_date as last_st13_130_0_, this_.date_sample_received as date_sa14_130_0_, this_.date_sample_tested as date_sa15_130_0_, this_.results_pulled_date as results16_130_0_, this_.results_dispatch_date as results17_130_0_, this_.order_type as order_t18_130_0_, this_.batch_number as batch_n19_130_0_, this_.date_created as date_cr20_130_0_, this_.voided as voided21_130_0_, this_.date_voided as date_vo22_130_0_, this_.voided_reason as voided_23_130_0_ from kenyaemr_order_entry_lab_manifest_order this_ where this_.manifest_id=669 and this_.status in ('Incomplete', 'Sent') and this_.voided=0 order by this_.id asc
2026-02-07T20:56:59.047864Z	 2564 Query	select this_.id as id1_130_0_, this_.uuid as uuid2_130_0_, this_.manifest_id as manifest3_130_0_, this_.order_id as order_id4_130_0_, this_.sample_type as sample_t5_130_0_, this_.payload as payload6_130_0_, this_.date_sent as date_sen7_130_0_, this_.status as status8_130_0_, this_.result as result9_130_0_, this_.result_date as result_10_130_0_, this_.sample_collection_date as sample_11_130_0_, this_.sample_separation_date as sample_12_130_0_, this_.last_status_check_date as last_st13_130_0_, this_.date_sample_received as date_sa14_130_0_, this_.date_sample_tested as date_sa15_130_0_, this_.results_pulled_date as results16_130_0_, this_.results_dispatch_date as results17_130_0_, this_.order_type as order_t18_130_0_, this_.batch_number as batch_n19_130_0_, this_.date_created as date_cr20_130_0_, this_.voided as voided21_130_0_, this_.date_voided as date_vo22_130_0_, this_.voided_reason as voided_23_130_0_ from kenyaemr_order_entry_lab_manifest_order this_ where this_.status='Incomplete' and this_.voided=0 and (this_.last_status_check_date is null or this_.last_status_check_date<='2026-02-05 23:59:59.047') order by this_.id asc limit 1
2026-02-07T20:56:59.049231Z	 2564 Query	select this_.id as id1_129_0_, this_.uuid as uuid2_129_0_, this_.identifier as identifi3_129_0_, this_.start_date as start_da4_129_0_, this_.end_date as end_date5_129_0_, this_.dispatch_date as dispatch6_129_0_, this_.courier as courier7_129_0_, this_.courier_officer as courier_8_129_0_, this_.status as status9_129_0_, this_.facility_county as facilit10_129_0_, this_.facility_sub_county as facilit11_129_0_, this_.facility_email as facilit12_129_0_, this_.facility_phone_contact as facilit13_129_0_, this_.clinician_name as clinici14_129_0_, this_.clinician_phone_contact as clinici15_129_0_, this_.lab_poc_phone_number as lab_poc16_129_0_, this_.manifest_type as manifes17_129_0_, this_.creator as creator18_129_0_, this_.date_created as date_cr19_129_0_, this_.date_changed as date_ch20_129_0_, this_.changed_by as changed21_129_0_, this_.voided as voided22_129_0_, this_.voided_by as voided_23_129_0_, this_.date_voided as date_vo24_129_0_, this_.voided_reason as voided_25_129_0_ from kenyaemr_order_entry_lab_manifest this_ where this_.status='Submitted' and this_.dispatch_date<='2026-01-28 23:59:59.048' and this_.voided=0 order by this_.id asc
2026-02-07T20:56:59.050249Z	 2564 Query	select user0_.user_id as user_id1_256_, user0_.uuid as uuid2_256_, user0_.person_id as person_i3_256_, user0_.system_id as system_i4_256_, user0_.username as username5_256_, user0_.email as email6_256_, user0_.creator as creator19_256_, user0_.date_created as date_cre7_256_, user0_.changed_by as changed_8_256_, user0_.date_changed as date_cha9_256_, user0_.retired as retired10_256_, user0_.retired_by as retired11_256_, user0_.date_retired as date_re12_256_, user0_.retire_reason as retire_13_256_ from users user0_ where user0_.uuid='A4F30A1B-5EB9-11DF-A648-37A07F9C90FB'
2026-02-07T20:56:59.054095Z	 2564 Query	select taskdefini0_.task_config_id as task_con1_223_0_, taskdefini0_.uuid as uuid2_223_0_, taskdefini0_.name as name3_223_0_, taskdefini0_.description as descript4_223_0_, taskdefini0_.schedulable_class as schedula5_223_0_, taskdefini0_.repeat_interval as repeat_i6_223_0_, taskdefini0_.start_time as start_ti7_223_0_, taskdefini0_.start_time_pattern as start_ti8_223_0_, taskdefini0_.last_execution_time as last_exe9_223_0_, taskdefini0_.start_on_startup as start_o10_223_0_, taskdefini0_.started as started11_223_0_, taskdefini0_.created_by as created12_223_0_, taskdefini0_.changed_by as changed13_223_0_, taskdefini0_.date_created as date_cr14_223_0_, taskdefini0_.date_changed as date_ch15_223_0_, properties1_.task_config_id as task_con1_224_2_, properties1_.value as value3_224_2_, properties1_.name as name2_2_ from scheduler_task_config taskdefini0_ left outer join scheduler_task_config_property properties1_ on taskdefini0_.task_config_id=properties1_.task_config_id where taskdefini0_.task_config_id=22
2026-02-07T20:56:59.054822Z	 2564 Query	SELECT @@session.transaction_read_only
2026-02-07T20:56:59.054968Z	 2564 Query	update scheduler_task_config set uuid='a78ff983-defc-4b90-a8bf-7f7e6b16f5b1', name='Pull Viral Load results', description='Pull viral load lab results from CHAI lab system', schedulable_class='org.openmrs.module.kenyaemrorderentry.task.PullViralLoadLabResultsTask', repeat_interval=10, start_time='2020-04-01 23:59:59', start_time_pattern='MM/dd/yyyy HH:mm:ss', last_execution_time='2026-02-07 23:56:59', start_on_startup=1, started=1, created_by=1, changed_by=2, date_created='2021-04-07 16:29:29', date_changed='2026-02-07 23:56:59' where task_config_id=22
2026-02-07T20:56:59.084024Z	 2555 Query	select hts.patient_id from kenyaemr_etl.etl_hts_test hts where hts.final_test_result ="Positive"
       and hts.patient_given_result ="Yes"
       and hts.key_population_type =105
       and hts.test_type =1
       and hts.voided =0 and hts.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') group by hts.patient_id
2026-02-07T20:56:59.129886Z	 2554 Query	select hts.patient_id from kenyaemr_etl.etl_hts_test hts where hts.final_test_result ="Negative"
       and hts.patient_given_result ="Yes"
       and hts.key_population_type =105
       and hts.test_type =1
       and hts.voided =0 and hts.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') group by hts.patient_id
2026-02-07T20:56:59.197102Z	 2554 Query	select hts.patient_id from kenyaemr_etl.etl_hts_test hts where hts.final_test_result ="Positive"
       and hts.patient_given_result ="Yes"
       and hts.key_population_type =160578
       and hts.test_type =1
       and hts.voided =0 and hts.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') group by hts.patient_id
2026-02-07T20:56:59.255397Z	 2564 Query	select hts.patient_id from kenyaemr_etl.etl_hts_test hts where hts.final_test_result ="Negative"
       and hts.patient_given_result ="Yes"
       and hts.key_population_type =160578
       and hts.test_type =1
       and hts.voided =0 and hts.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') group by hts.patient_id
2026-02-07T20:56:59.314080Z	 2564 Query	select hts.patient_id from kenyaemr_etl.etl_hts_test hts where hts.final_test_result ="Positive"
       and hts.patient_given_result ="Yes"
       and hts.key_population_type =160579
       and hts.test_type =1
       and hts.voided =0 and hts.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') group by hts.patient_id
2026-02-07T20:56:59.343505Z	 2564 Query	select hts.patient_id from kenyaemr_etl.etl_hts_test hts where hts.final_test_result ="Negative"
       and hts.patient_given_result ="Yes"
       and hts.key_population_type =160579
       and hts.test_type =1
       and hts.voided =0 and hts.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') group by hts.patient_id
2026-02-07T20:56:59.351763Z	 2564 Query	select hts.patient_id from kenyaemr_etl.etl_hts_test hts where hts.final_test_result ="Negative"
       and hts.patient_given_result ="Yes"
       and hts.key_population_type =162277
       and hts.test_type =1
       and hts.voided =0 and hts.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') group by hts.patient_id
2026-02-07T20:56:59.360384Z	 2564 Query	select hts.patient_id from kenyaemr_etl.etl_hts_test hts where hts.final_test_result ="Positive"
       and hts.patient_given_result ="Yes"
       and hts.key_population_type =162277
       and hts.test_type =1
       and hts.voided =0 and hts.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') group by hts.patient_id
2026-02-07T20:56:59.476820Z	 2554 Query	select hts.patient_id from kenyaemr_etl.etl_hts_test hts where hts.hts_entry_point = 160522 and hts.patient_given_result ='Yes'
and hts.voided =0 and hts.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') group by hts.patient_id
2026-02-07T20:56:59.607774Z	 2554 Query	select hts.patient_id from kenyaemr_etl.etl_hts_test hts where hts.hts_entry_point = 162223 and hts.patient_given_result ='Yes'
and hts.voided =0 and hts.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') group by hts.patient_id
2026-02-07T20:56:59.676448Z	 2564 Query	select a.patient_id
from (select mch.patient_id, mch.latest_mch_enrolment_date, mch.service_type, e.latest_hiv_enrollment_date,mch.hiv_status_at_enrolment,t.test_result,t.latest_hiv_test_date
from (select mch.patient_id,
     max(mch.visit_date)                                       latest_mch_enrolment_date,
     mid(max(concat(mch.visit_date, mch.service_type)), 11) as service_type,
     mch.hiv_status as hiv_status_at_enrolment
from kenyaemr_etl.etl_mch_enrollment mch where mch.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
group by mch.patient_id)mch
left join (select e.patient_id, max(e.visit_date) as latest_hiv_enrollment_date
           from kenyaemr_etl.etl_hiv_enrollment e where e.visit_date < date('2025-10-31 00:00:00')
           group by e.patient_id)e on mch.patient_id = e.patient_id
left join (select t.patient_id, max(t.visit_date) as latest_hiv_test_date,mid(max(concat(t.visit_date,t.final_test_result)),11) as test_result
          from kenyaemr_etl.etl_hts_test t where t.visit_date < date('2025-10-31 00:00:00')
          group by t.patient_id)t on mch.patient_id = t.patient_id
group by mch.patient_id
having mch.service_type = 1622
and (mch.latest_mch_enrolment_date > e.latest_hiv_enrollment_date or hiv_status_at_enrolment = 703 or (mch.latest_mch_enrolment_date > t.latest_hiv_test_date
and t.test_result = 'Positive')))a
2026-02-07T20:56:59.703451Z	 2564 Query	select v.patient_id from kenyaemr_etl.etl_mch_antenatal_visit v
left join (select t.patient_id,t.visit_date from kenyaemr_etl.etl_hts_test t where t.test_type = 1 and t.final_test_result='Positive' and t.hts_entry_point = 160538)t on v.patient_id = t.patient_id and v.visit_date = t.visit_date
    where v.anc_visit_number = 1 and v.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') and (v.final_test_result = 'Positive' or t.patient_id is not null)
2026-02-07T20:56:59.753284Z	 2554 Query	select v.patient_id from kenyaemr_etl.etl_mch_antenatal_visit v
left join (select t.patient_id,t.visit_date from kenyaemr_etl.etl_hts_test t where t.test_type = 1 and t.final_test_result='Negative' and t.hts_entry_point = 160538)t on v.patient_id = t.patient_id and v.visit_date = t.visit_date
    where v.anc_visit_number = 1 and v.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00') and (v.final_test_result = 'Negative' or t.patient_id is not null)
2026-02-07T20:56:59.768356Z	 2564 Query	select e.patient_id from kenyaemr_etl.etl_mch_enrollment e where e.service_type = 1622 and e.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
2026-02-07T20:56:59.790925Z	 2564 Query	select e.patient_id
from kenyaemr_etl.etl_tb_enrollment e
         left join (select h.patient_id,
                           coalesce(date(h.date_first_enrolled_in_care),
                                    min(date(visit_date))) as hiv_enr_date
                    from kenyaemr_etl.etl_hiv_enrollment h
                    where h.visit_date <= date('2025-10-31 00:00:00')
                    group by h.patient_id) h on e.patient_id = h.patient_id
         left join (select t.patient_id,
                           max(date(visit_date)) as latest_hiv_test_date
                    from kenyaemr_etl.etl_hts_test t
                    where t.visit_date <= date('2025-10-31 00:00:00')
                      and t.final_test_result = 'Positive'
                    group by t.patient_id) t on e.patient_id = t.patient_id
         left join (select patient_id,
                           max(date(visit_date)) as disc_date
                    from kenyaemr_etl.etl_patient_program_discontinuation d
                    where date(visit_date) <= date('2025-10-31 00:00:00')
                      and program_name = 'TB'
                    group by patient_id) d on e.patient_id = d.patient_id
where e.patient_classification in (159878, 159877, 159876)
  and e.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
  and (d.patient_id is null or d.disc_date < e.visit_date or d.disc_date > date('2025-10-31 00:00:00'))
  and ((timestampdiff(WEEK, t.latest_hiv_test_date, h.hiv_enr_date) > 6) or
       timestampdiff(WEEK, h.hiv_enr_date, e.visit_date) > 6)
group by e.patient_id
2026-02-07T20:56:59.816601Z	 2554 Query	select e.patient_id
from kenyaemr_etl.etl_tb_enrollment e
         left join (select h.patient_id,
                           coalesce(mid(min(concat(date(visit_date), date(h.date_first_enrolled_in_care))), 11),
                                    min(date(visit_date))) as hiv_enr_date
                    from kenyaemr_etl.etl_hiv_enrollment h
                    where h.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
                    group by h.patient_id) h on e.patient_id = h.patient_id and hiv_enr_date >= e.visit_date
         left join (select t.patient_id,
                           max(date(visit_date))                                       as latest_hiv_test_date,
                           mid(max(concat(date(visit_date), t.final_test_result)), 11) as latest_hiv_test_results
                    from kenyaemr_etl.etl_hts_test t
                    group by t.patient_id
                    having latest_hiv_test_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
                       and latest_hiv_test_results = 'Positive') t
                   on e.patient_id = t.patient_id and t.latest_hiv_test_date >= e.visit_date
         left join (select patient_id,
                           max(date(visit_date)) as disc_date
                    from kenyaemr_etl.etl_patient_program_discontinuation d
                    where date(visit_date) <= date('2025-10-31 00:00:00')
                      and program_name = 'TB'
                    group by patient_id) d on e.patient_id = d.patient_id
where e.patient_classification in (159878, 159877, 159876)
  and e.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
  and (d.patient_id is null or d.disc_date < e.visit_date or d.disc_date > date('2025-10-31 00:00:00'))
  and (h.patient_id is not null or t.patient_id is not null)
group by e.patient_id
2026-02-07T20:56:59.840353Z	 2564 Query	select e.patient_id
from kenyaemr_etl.etl_tb_enrollment e
         inner join (select t.patient_id,
                            max(date(visit_date))                                       as latest_hiv_test_date,
                            mid(max(concat(date(visit_date), t.final_test_result)), 11) as latest_hiv_test_results
                     from kenyaemr_etl.etl_hts_test t
                     group by t.patient_id
                     having latest_hiv_test_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
                        and latest_hiv_test_results = 'Negative') t
                    on e.patient_id = t.patient_id and t.latest_hiv_test_date >= e.visit_date
         left join (select patient_id,
                           max(date(visit_date)) as disc_date
                    from kenyaemr_etl.etl_patient_program_discontinuation d
                    where date(visit_date) <= date('2025-10-31 00:00:00')
                      and program_name = 'TB'
                    group by patient_id) d on e.patient_id = d.patient_id
where e.patient_classification in (159878, 159877, 159876)
  and e.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
  and (d.patient_id is null or d.disc_date < e.visit_date or d.disc_date > date('2025-10-31 00:00:00'))
group by e.patient_id
2026-02-07T20:56:59.862025Z	 2564 Query	select e.patient_id
from kenyaemr_etl.etl_tb_enrollment e
         left join (select h.patient_id,
                           coalesce(mid(min(concat(date(visit_date), date(h.date_first_enrolled_in_care))), 11),
                                    min(date(visit_date))) as hiv_enr_date
                    from kenyaemr_etl.etl_hiv_enrollment h
                    where h.visit_date <= date('2025-10-31 00:00:00')
                    group by h.patient_id) h on e.patient_id = h.patient_id
         left join (select t.patient_id,
                           max(date(visit_date)) as latest_hiv_test_date
                    from kenyaemr_etl.etl_hts_test t
                    where t.visit_date <= date('2025-10-31 00:00:00')
                      and t.final_test_result = 'Negative'
                    group by t.patient_id) t on e.patient_id = t.patient_id
         left join (select patient_id,
                           max(date(visit_date)) as disc_date
                    from kenyaemr_etl.etl_patient_program_discontinuation d
                    where date(visit_date) <= date('2025-10-31 00:00:00')
                      and program_name = 'TB'
                    group by patient_id) d on e.patient_id = d.patient_id
where e.patient_classification in (159878, 159877, 159876)
  and e.visit_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
  and (d.patient_id is null or d.disc_date < e.visit_date or d.disc_date > date('2025-10-31 00:00:00'))
  and (t.latest_hiv_test_date < e.visit_date and
       (timestampdiff(WEEK, t.latest_hiv_test_date, e.visit_date) <= 6) or
       (h.hiv_enr_date < e.visit_date and
        timestampdiff(WEEK, h.hiv_enr_date, e.visit_date) <= 6))
group by e.patient_id
2026-02-07T20:56:59.881226Z	 2564 Query	select a.patient_id
from (select e.patient_id,
             coalesce(mid(max(concat(date(e.visit_date), date(e.date_first_enrolled_in_tb_care))), 11),
                      max(date(e.visit_date))) as enrollment_date,
             d.patient_id                      as disc_patient,
             d.disc_date
      from kenyaemr_etl.etl_tb_enrollment e
               left join (select patient_id,
                                 max(date(visit_date)) as disc_date
                          from kenyaemr_etl.etl_patient_program_discontinuation D
                          where date(visit_date) <= date('2025-10-31 00:00:00')
                            and program_name = 'TB'
                          group by patient_id) d on e.patient_id = d.patient_id
      where e.patient_classification in (159878, 159877, 159876)
      group by e.patient_id) a
where a.enrollment_date between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
  and (a.disc_patient is null or a.disc_date < a.enrollment_date or a.disc_date > date('2025-10-31 00:00:00'))
2026-02-07T20:56:59.902167Z	 2564 Query	select od.patient_id as patient
from orders od
         inner join kenyaemr_etl.etl_patient_demographics dm on od.patient_id = dm.patient_id
where od.concept_id = 1030
  and od.order_reason in (1040,1326,844)
  and timestampdiff(DAY, dm.DOB, date(od.date_activated)) <= 60
  and substr(date(od.date_activated), 1, 10) between ('2025-10-01 00:00:00') and ('2025-10-31 00:00:00')
  and od.voided = 0
group by dm.patient_id
2026-02-07T20:56:59.912873Z	 2564 Query	select od.patient_id as patient
from orders od
         inner join kenyaemr_etl.etl_patient_demographics dm on od.patient_id = dm.patient_id
where od.concept_id = 1030
  and od.order_reason in (1040,1326,844)
  and timestampdiff(DAY, dm.DOB, date(od.date_activated)) between 61 and 365
  and substr(date(od.date_activated), 1, 10) between ('2025-10-01 00:00:00') and ('2025-10-31 00:00:00')
  and od.voided = 0
group by dm.patient_id
2026-02-07T20:56:59.973354Z	 2554 Query	select dm.patient_id
from kenyaemr_etl.etl_patient_demographics dm
         left join (select od.patient_id, od.concept_id, od.order_reason
                    from orders od
                             inner join kenyaemr_etl.etl_patient_demographics dm on dm.patient_id = od.patient_id
                    where od.concept_id = 1030
                      and od.order_reason = 1040
                      and timestampdiff(DAY, dm.DOB, date(od.date_activated)) <= 60
                      and substr(date(od.date_activated), 1, 10) between ('2025-10-01 00:00:00') and ('2025-10-31 00:00:00')
                      and od.voided = 0
                    group by dm.patient_id, od.order_reason) od on od.patient_id = dm.patient_id
         left join (select od1.patient_id, od1.concept_id, od1.order_reason
                    from orders od1
                             inner join kenyaemr_etl.etl_patient_demographics dm on dm.patient_id = od1.patient_id
                    where od1.concept_id = 1030
                      and od1.order_reason = 1326
                      and timestampdiff(DAY, dm.DOB, date(od1.date_activated)) <= 60
                      and substr(date(od1.date_activated), 1, 10) between ('2025-10-01 00:00:00') and ('2025-10-31 00:00:00')
                      and od1.voided = 0
                    group by dm.patient_id, od1.order_reason) od1 on od1.patient_id = dm.patient_id
         left join (select od2.patient_id, od2.concept_id, od2.order_reason
                    from orders od2
                             inner join kenyaemr_etl.etl_patient_demographics dm on dm.patient_id = od2.patient_id
                    where od2.concept_id = 1030
                      and od2.order_reason = 844
                      and timestampdiff(DAY, dm.DOB, date(od2.date_activated)) <= 60
                      and substr(date(od2.date_activated), 1, 10) between ('2025-10-01 00:00:00') and ('2025-10-31 00:00:00')
                      and od2.voided = 0
                    group by dm.patient_id, od2.order_reason) od2 on od2.patient_id = dm.patient_id
where (od.patient_id is not null
    and (od1.patient_id is not null or od2.patient_id is not null))
   or (od1.patient_id is not null and (od.patient_id is not null or od2.patient_id is not null))
   or (od2.patient_id is not null and (od.patient_id is not null or od1.patient_id is not null))
 group by dm.patient_id
2026-02-07T20:57:00.040026Z	 2554 Query	select e.patient_id
from kenyaemr_etl.etl_hei_enrollment e
         inner join kenyaemr_etl.etl_patient_demographics d on e.patient_id = d.patient_id
         inner join (select x.patient_id,
                            mid(max(concat(date(x.visit_date), date(x.date_test_requested))), 11)       as sample_date,
                            mid(max(concat(date(x.visit_date), date(x.date_test_result_received))), 11) as results_Date,
                            mid(max(concat(date(x.visit_date), x.test_result)), 11)                     as test_results
                     from kenyaemr_etl.etl_laboratory_extract x
                     where x.lab_test = 1030
                       and x.order_reason in (1040, 1326, 844)
                       and x.date_test_result_received between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
                       and x.test_result in (703, 664)
                     group by x.patient_id) x on e.patient_id = x.patient_id
where timestampdiff(DAY, d.DOB, x.sample_date) <= 365
2026-02-07T20:57:00.063510Z	 2554 Query	select e.patient_id
from kenyaemr_etl.etl_hei_enrollment e
         inner join kenyaemr_etl.etl_patient_demographics d on e.patient_id = d.patient_id
         inner join (select x.patient_id,
                            mid(max(concat(date(x.visit_date), date(x.date_test_requested))), 11)       as sample_date,
                            mid(max(concat(date(x.visit_date), date(x.date_test_result_received))), 11) as results_Date,
                            mid(max(concat(date(x.visit_date), x.test_result)), 11)                     as test_results
                     from kenyaemr_etl.etl_laboratory_extract x
                     where x.lab_test = 1030
                       and x.order_reason in (1040, 1326, 844)
                       and x.date_test_result_received between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
                       and x.test_result = 664
                     group by x.patient_id) x on e.patient_id = x.patient_id
where timestampdiff(DAY, d.DOB, x.sample_date) <= 60
2026-02-07T20:57:00.083571Z	 2564 Query	select e.patient_id
from kenyaemr_etl.etl_hei_enrollment e
         inner join kenyaemr_etl.etl_patient_demographics d on e.patient_id = d.patient_id
         inner join (select x.patient_id,
                            mid(max(concat(date(x.visit_date), date(x.date_test_requested))), 11)       as sample_date,
                            mid(max(concat(date(x.visit_date), date(x.date_test_result_received))), 11) as results_Date,
                            mid(max(concat(date(x.visit_date), x.test_result)), 11)                     as test_results
                     from kenyaemr_etl.etl_laboratory_extract x
                     where x.lab_test = 1030
                       and x.order_reason in (1040, 1326, 844)
                       and x.date_test_result_received between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
                       and x.test_result = 664
                     group by x.patient_id) x on e.patient_id = x.patient_id
where timestampdiff(DAY, d.DOB, x.sample_date) between 61 and 365
2026-02-07T20:57:00.104676Z	 2564 Query	select e.patient_id
from kenyaemr_etl.etl_hei_enrollment e
         inner join kenyaemr_etl.etl_patient_demographics d on e.patient_id = d.patient_id
         inner join (select x.patient_id,
                            mid(max(concat(date(x.visit_date), date(x.date_test_requested))), 11)       as sample_date,
                            mid(max(concat(date(x.visit_date), date(x.date_test_result_received))), 11) as results_Date,
                            mid(max(concat(date(x.visit_date), x.test_result)), 11)                     as test_results
                     from kenyaemr_etl.etl_laboratory_extract x
                     where x.lab_test = 1030
                       and x.order_reason in (1040, 1326, 844)
                       and x.date_test_result_received between date('2025-10-01 00:00:00') and date('2025-10-31 00:00:00')
                       and x.test_result = 703
                     group by x.patient_id) x on e.patient_id = x.patient_id
where timestampdiff(DAY, d.DOB, x.sample_date) <= 60
2026-02-07T20:57:00.126140Z	 2564 Query	select e.patient_id
from kenyaemr_etl.etl_hei_enrollment e
         inner join kenyaemr_etl.etl_patient_demographics d on e.patient_id = d.patient_id
         inner join (select x.patient_id,
                            mid(max(concat(date(x.visit_date), date(x.date_test_requested))), 11)       as sample_date,
                            mid(max(concat(date(x.visit_date), date(x.date_test_result_received))), 11) as results_Date,
